	id_c	id	compartment	name	metacyc_id	kegg_id	seed_id	metanetx_id	metacyc_from_bigg	iML1515	iYO844	iAF692	metacyc_id_iML1515	kegg_id_iML1515	seed_id_iML1515	metanetx_id_iML1515	metacyc_id_iYO844	kegg_id_iYO844	seed_id_iYO844	metanetx_id_iYO844	metacyc_id_iAF692	kegg_id_iAF692	seed_id_iAF692	metanetx_id_iAF692
1995	pgly_BS_c	pgly_BS						MNXM163555			iYO844									['MNXM163555']				
1997	pglyp_BS_c	pglyp_BS						MNXM165072			iYO844									['MNXM165072']				
1998	pgp120_c	pgp120	c	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)				MNXM5266		iML1515						['MNXM5266']								
1999	pgp120_p	pgp120	p	Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)				MNXM5266		iML1515						['MNXM5266']								
2000	pgp140_c	pgp140	c	Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)				MNXM5272		iML1515						['MNXM5272']								
2001	pgp140_p	pgp140	p	Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)				MNXM5272		iML1515						['MNXM5272']								
2002	pgp141_c	pgp141	c	Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)				MNXM5271		iML1515						['MNXM5271']								
2003	pgp141_p	pgp141	p	Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)				MNXM5271		iML1515						['MNXM5271']								
2004	pgp160_c	pgp160	c	Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)	CPD-12821		cpd23599; cpd15545	MNXM32180		iML1515			['META:CPD-12821']		['cpd15545', 'cpd23599']	['MNXM32180']								
2005	pgp160_p	pgp160	p	Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)	CPD-12821		cpd23599; cpd15545	MNXM32180		iML1515			['META:CPD-12821']		['cpd15545', 'cpd23599']	['MNXM32180']								
2006	pgp161_c	pgp161	c	Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)	CPD0-2230		cpd26451; cpd15546	MNXM75103		iML1515			['META:CPD0-2230']		['cpd15546', 'cpd26451']	['MNXM75103']								
2007	pgp161_p	pgp161	p	Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)	CPD0-2230		cpd26451; cpd15546	MNXM75103		iML1515			['META:CPD0-2230']		['cpd15546', 'cpd26451']	['MNXM75103']								
2008	pgp180_c	pgp180	c	Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)	CPD-12820		cpd15547; cpd23598	MNXM75104		iML1515			['META:CPD-12820']		['cpd23598', 'cpd15547']	['MNXM75104']								
2009	pgp180_p	pgp180	p	Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)	CPD-12820		cpd15547; cpd23598	MNXM75104		iML1515			['META:CPD-12820']		['cpd23598', 'cpd15547']	['MNXM75104']								
2010	pgp181_c	pgp181	c	Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)				MNXM5269		iML1515						['MNXM5269']								
2011	pgp181_p	pgp181	p	Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)				MNXM5269		iML1515						['MNXM5269']								
2012	phaccoa_c	phaccoa	c	Phenylacetyl-CoA	CPD-207	C00582	cpd00452	MNXM502	CPD-207	iML1515		iAF692	['META:CPD-207']	['C00582']	['cpd00452']	['MNXM502']					['META:CPD-207']	['C00582']	['cpd00452']	['MNXM502']
2013	phe__L_c	phe__L	c	L-Phenylalanine	PHE	C02057; C00079	cpd01400; cpd00066	MNXM97		iML1515	iYO844	iAF692	['META:PHE']	['C00079', 'C02057']	['cpd00066', 'cpd01400']	['MNXM97']	['META:PHE']	['C00079', 'C02057']	['cpd00066', 'cpd01400']	['MNXM97']	['META:PHE']	['C00079', 'C02057']	['cpd00066', 'cpd01400']	['MNXM97']
2014	phe__L_e	phe__L	e	L-Phenylalanine	PHE	C02057; C00079	cpd01400; cpd00066	MNXM97		iML1515	iYO844		['META:PHE']	['C00079', 'C02057']	['cpd00066', 'cpd01400']	['MNXM97']	['META:PHE']	['C00079', 'C02057']	['cpd00066', 'cpd01400']	['MNXM97']				
2015	phe__L_p	phe__L	p	L-Phenylalanine	PHE	C02057; C00079	cpd01400; cpd00066	MNXM97		iML1515			['META:PHE']	['C00079', 'C02057']	['cpd00066', 'cpd01400']	['MNXM97']								
2016	pheme_c	pheme	c	Protoheme C34H30FeN4O4	PROTOHEME	C00032		MNXM249	PROTOHEME	iML1515	iYO844		['META:PROTOHEME']	['C00032']		['MNXM249']	['META:PROTOHEME']	['C00032']		['MNXM249']				
2017	pheme_e	pheme	e	Protoheme C34H30FeN4O4	PROTOHEME	C00032		MNXM249	PROTOHEME	iML1515			['META:PROTOHEME']	['C00032']		['MNXM249']								
2018	pheme_p	pheme	p	Protoheme C34H30FeN4O4	PROTOHEME	C00032		MNXM249	PROTOHEME	iML1515			['META:PROTOHEME']	['C00032']		['MNXM249']								
2019	phetrna_c	phetrna				C03511	cpd12335	MNXM89802				iAF692										['C03511']	['cpd12335']	['MNXM89802']
2020	phhlipa_c	phhlipa	c	Phospho-heptosyl-heptosyl-kdo2-lipidA	CPD0-2240		cpd15549	MNXM75132	CPD0-2240	iML1515			['META:CPD0-2240']		['cpd15549']	['MNXM75132']								
2021	phom_c	phom	c	O-Phospho-L-homoserine	O-PHOSPHO-L-HOMOSERINE	C01102	cpd00809	MNXM1334	O-PHOSPHO-L-HOMOSERINE	iML1515	iYO844	iAF692	['META:O-PHOSPHO-L-HOMOSERINE']	['C01102']	['cpd00809']	['MNXM1334']	['META:O-PHOSPHO-L-HOMOSERINE']	['C01102']	['cpd00809']	['MNXM1334']	['META:O-PHOSPHO-L-HOMOSERINE']	['C01102']	['cpd00809']	['MNXM1334']
2022	phphhlipa_c	phphhlipa	c	Phospho-heptosyl-phospho-heptosyl-heptosyl-kdo2-lipidA	CPD0-2239		cpd15550	MNXM75133	CPD0-2239	iML1515			['META:CPD0-2239']		['cpd15550']	['MNXM75133']								
2023	phpyr_c	phpyr	c	Phenylpyruvate	PHENYL-PYRUVATE	C00166	cpd00143	MNXM162242	PHENYL-PYRUVATE	iML1515	iYO844	iAF692	['META:PHENYL-PYRUVATE']	['C00166']	['cpd00143']	['MNXM162242']	['META:PHENYL-PYRUVATE']	['C00166']	['cpd00143']	['MNXM162242']	['META:PHENYL-PYRUVATE']	['C00166']	['cpd00143']	['MNXM162242']
2024	phthr_c	phthr	c	O-Phospho-4-hydroxy-L-threonine	4-PHOSPHONOOXY-THREONINE	C06055	cpd03607; cpd22119	MNXM759	4-PHOSPHONOOXY-THREONINE	iML1515			['META:4-PHOSPHONOOXY-THREONINE']	['C06055']	['cpd22119', 'cpd03607']	['MNXM759']								
2025	pi_c	pi	c	Phosphate	Pi	C00009	cpd27787; cpd00009	MNXM9	CPD-20124; Pi; CPD-16459; PHOSPHATE-GROUP	iML1515	iYO844	iAF692	['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']	['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']	['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']
2027	pi_e	pi	e	Phosphate	Pi	C00009	cpd27787; cpd00009	MNXM9	CPD-20124; Pi; CPD-16459; PHOSPHATE-GROUP	iML1515	iYO844	iAF692	['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']	['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']	['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']
2029	pi_p	pi	p	Phosphate	Pi	C00009	cpd27787; cpd00009	MNXM9	CPD-20124; Pi; CPD-16459; PHOSPHATE-GROUP	iML1515			['META:Pi', 'META:CPD-16459', 'META:PHOSPHATE-GROUP']	['C00009']	['cpd27787', 'cpd00009']	['MNXM9']								
2031	pimACP_c	pimACP	c	Pimeloyl-[acyl-carrier protein]	Pimeloyl-ACPs	C19845	cpd21087	MNXM12695		iML1515			['META:Pimeloyl-ACPs']	['C19845']	['cpd21087']	['MNXM12695']								
2032	pime_c	pime			CPD-205	C02656	cpd01727	MNXM2555	CPD-205		iYO844						['META:CPD-205']	['C02656']	['cpd01727']	['MNXM2555']				
2033	pmcoa_c	pmcoa			CPD-558	C01063	cpd00782	MNXM951			iYO844	iAF692					['META:CPD-558']	['C01063']	['cpd00782']	['MNXM951']	['META:CPD-558']	['C01063']	['cpd00782']	['MNXM951']
2034	pmeACP_c	pmeACP	c	Pimeloyl-[acyl-carrier protein] methyl ester	Pimeloyl-ACP-methyl-esters	C19846	cpd21088	MNXM12694		iML1515			['META:Pimeloyl-ACP-methyl-esters']	['C19846']	['cpd21088']	['MNXM12694']								
2035	pmtcoa_c	pmtcoa	c	Palmitoyl-CoA (n-C16:0CoA)	PALMITYL-COA	C00154	cpd00134	MNXM88	PALMITYL-COA	iML1515	iYO844		['META:PALMITYL-COA']	['C00154']	['cpd00134']	['MNXM88']	['META:PALMITYL-COA']	['C00154']	['cpd00134']	['MNXM88']				
2036	pnto__R_c	pnto__R	c	(R)-Pantothenate	PANTOTHENATE	C00864	cpd00644	MNXM364	PANTOTHENATE	iML1515	iYO844	iAF692	['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']	['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']	['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']
2037	pnto__R_e	pnto__R	e	(R)-Pantothenate	PANTOTHENATE	C00864	cpd00644	MNXM364	PANTOTHENATE	iML1515	iYO844	iAF692	['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']	['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']	['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']
2038	pnto__R_p	pnto__R	p	(R)-Pantothenate	PANTOTHENATE	C00864	cpd00644	MNXM364	PANTOTHENATE	iML1515			['META:PANTOTHENATE']	['C00864']	['cpd00644']	['MNXM364']								
2039	poaac_c	poaac	c	Peroxyaminoacrylate	CPD0-2340	C20249	cpd21482	MNXM3415		iML1515			['META:CPD0-2340']	['C20249']	['cpd21482']	['MNXM3415']								
2040	ppa_c	ppa	c	Propionate (n-C3:0)	PROPIONATE			MNXM162260	PROPIONATE	iML1515	iYO844	iAF692				['MNXM162260']				['MNXM162260']				['MNXM162260']
2041	ppa_e	ppa	e	Propionate (n-C3:0)	PROPIONATE			MNXM162260	PROPIONATE	iML1515	iYO844					['MNXM162260']				['MNXM162260']				
2042	ppa_p	ppa	p	Propionate (n-C3:0)	PROPIONATE			MNXM162260	PROPIONATE	iML1515						['MNXM162260']								
2043	ppal_c	ppal	c	Propanal	CPD-665	C00479	cpd00371	MNXM821	CPD-665	iML1515	iYO844		['META:CPD-665']	['C00479']	['cpd00371']	['MNXM821']	['META:CPD-665']	['C00479']	['cpd00371']	['MNXM821']				
2044	ppal_e	ppal	e	Propanal	CPD-665	C00479	cpd00371	MNXM821	CPD-665	iML1515			['META:CPD-665']	['C00479']	['cpd00371']	['MNXM821']								
2045	ppal_p	ppal	p	Propanal	CPD-665	C00479	cpd00371	MNXM821	CPD-665	iML1515			['META:CPD-665']	['C00479']	['cpd00371']	['MNXM821']								
2046	ppap_c	ppap	c	Propanoyl phosphate	PROPIONYL-P	C02876	cpd01844	MNXM1499	PROPIONYL-P	iML1515	iYO844	iAF692	['META:PROPIONYL-P']	['C02876']	['cpd01844']	['MNXM1499']	['META:PROPIONYL-P']	['C02876']	['cpd01844']	['MNXM1499']	['META:PROPIONYL-P']	['C02876']	['cpd01844']	['MNXM1499']
2047	ppbng_c	ppbng	c	Porphobilinogen	PORPHOBILINOGEN	C00931	cpd00689	MNXM554	PORPHOBILINOGEN	iML1515	iYO844	iAF692	['META:PORPHOBILINOGEN']	['C00931']	['cpd00689']	['MNXM554']	['META:PORPHOBILINOGEN']	['C00931']	['cpd00689']	['MNXM554']	['META:PORPHOBILINOGEN']	['C00931']	['cpd00689']	['MNXM554']
2048	ppcoa_c	ppcoa	c	Propanoyl-CoA	PROPIONYL-COA	C00100	cpd00086; cpd12196	MNXM86	PROPIONYL-COA	iML1515	iYO844	iAF692	['META:PROPIONYL-COA']	['C00100']	['cpd12196', 'cpd00086']	['MNXM86']	['META:PROPIONYL-COA']	['C00100']	['cpd12196', 'cpd00086']	['MNXM86']	['META:PROPIONYL-COA']	['C00100']	['cpd12196', 'cpd00086']	['MNXM86']
2049	ppgpp_c	ppgpp	c	Guanosine 3',5'-bis(diphosphate)	GUANOSINE-5DP-3DP	C01228	cpd00905	MNXM1189	GUANOSINE-5DP-3DP	iML1515			['META:GUANOSINE-5DP-3DP']	['C01228']	['cpd00905']	['MNXM1189']								
2050	pphn_c	pphn	c	Prephenate	PREPHENATE	C00254	cpd00219	MNXM503	PREPHENATE	iML1515	iYO844	iAF692	['META:PREPHENATE']	['C00254']	['cpd00219']	['MNXM503']	['META:PREPHENATE']	['C00254']	['cpd00219']	['MNXM503']	['META:PREPHENATE']	['C00254']	['cpd00219']	['MNXM503']
2051	ppi_c	ppi	c	Diphosphate	PPI	C00013	cpd00012; cpd27828	MNXM11	PPI; PYROPHOSPHATE-GROUP	iML1515	iYO844	iAF692	['META:PYROPHOSPHATE-GROUP', 'META:PPI']	['C00013']	['cpd00012', 'cpd27828']	['MNXM11']	['META:PYROPHOSPHATE-GROUP', 'META:PPI']	['C00013']	['cpd00012', 'cpd27828']	['MNXM11']	['META:PYROPHOSPHATE-GROUP', 'META:PPI']	['C00013']	['cpd00012', 'cpd27828']	['MNXM11']
2053	ppi_e	ppi			PPI	C00013	cpd00012; cpd27828	MNXM11	PPI; PYROPHOSPHATE-GROUP		iYO844						['META:PYROPHOSPHATE-GROUP', 'META:PPI']	['C00013']	['cpd00012', 'cpd27828']	['MNXM11']				
2055	ppp9_c	ppp9	c	Protoporphyrin	PROTOPORPHYRIN_IX	C02191	cpd01476	MNXM346	PROTOPORPHYRIN_IX	iML1515	iYO844	iAF692	['META:PROTOPORPHYRIN_IX']	['C02191']	['cpd01476']	['MNXM346']	['META:PROTOPORPHYRIN_IX']	['C02191']	['cpd01476']	['MNXM346']	['META:PROTOPORPHYRIN_IX']	['C02191']	['cpd01476']	['MNXM346']
2056	pppg9_c	pppg9	c	Protoporphyrinogen IX	PROTOPORPHYRINOGEN	C01079	cpd00791	MNXM351	PROTOPORPHYRINOGEN	iML1515	iYO844		['META:PROTOPORPHYRINOGEN']	['C01079']	['cpd00791']	['MNXM351']	['META:PROTOPORPHYRINOGEN']	['C01079']	['cpd00791']	['MNXM351']				
2057	pppi_c	pppi	c	Inorganic triphosphate	P3I	C00536	cpd00421; cpd11672	MNXM332	P3I	iML1515	iYO844	iAF692	['META:P3I']	['C00536']	['cpd11672', 'cpd00421']	['MNXM332']	['META:P3I']	['C00536']	['cpd11672', 'cpd00421']	['MNXM332']	['META:P3I']	['C00536']	['cpd11672', 'cpd00421']	['MNXM332']
2058	pppn_c	pppn	c	Phenylpropanoate	3-PHENYLPROPIONATE	C05629	cpd03343	MNXM1403	3-PHENYLPROPIONATE	iML1515			['META:3-PHENYLPROPIONATE']	['C05629']	['cpd03343']	['MNXM1403']								
2059	pppn_e	pppn	e	Phenylpropanoate	3-PHENYLPROPIONATE	C05629	cpd03343	MNXM1403	3-PHENYLPROPIONATE	iML1515			['META:3-PHENYLPROPIONATE']	['C05629']	['cpd03343']	['MNXM1403']								
2060	pppn_p	pppn	p	Phenylpropanoate	3-PHENYLPROPIONATE	C05629	cpd03343	MNXM1403	3-PHENYLPROPIONATE	iML1515			['META:3-PHENYLPROPIONATE']	['C05629']	['cpd03343']	['MNXM1403']								
2061	ppt_e	ppt	e	Phosphonate	CPD-12755; CPD-12756; X-PHOSPHATE-GROUP; PHOSPHONATE	C06701	cpd04099; cpd28344	MNXM1683	PHOSPHONATE; CPD-12756	iML1515			['META:PHOSPHONATE', 'META:CPD-12755', 'META:CPD-12756', 'META:X-PHOSPHATE-GROUP']	['C06701']	['cpd28344', 'cpd04099']	['MNXM1683']								
2062	ppt_p	ppt	p	Phosphonate	CPD-12755; CPD-12756; X-PHOSPHATE-GROUP; PHOSPHONATE	C06701	cpd04099; cpd28344	MNXM1683	PHOSPHONATE; CPD-12756	iML1515			['META:PHOSPHONATE', 'META:CPD-12755', 'META:CPD-12756', 'META:X-PHOSPHATE-GROUP']	['C06701']	['cpd28344', 'cpd04099']	['MNXM1683']								
2063	pram_c	pram	c	5-Phospho-beta-D-ribosylamine	5-P-BETA-D-RIBOSYL-AMINE	C03090	cpd01982	MNXM90003	5-P-BETA-D-RIBOSYL-AMINE	iML1515	iYO844	iAF692	['META:5-P-BETA-D-RIBOSYL-AMINE']	['C03090']	['cpd01982']	['MNXM90003']	['META:5-P-BETA-D-RIBOSYL-AMINE']	['C03090']	['cpd01982']	['MNXM90003']	['META:5-P-BETA-D-RIBOSYL-AMINE']	['C03090']	['cpd01982']	['MNXM90003']
2064	pran_c	pran	c	N-(5-Phospho-D-ribosyl)anthranilate	N-5-PHOSPHORIBOSYL-ANTHRANILATE	C04302	cpd02642	MNXM1489	N-5-PHOSPHORIBOSYL-ANTHRANILATE	iML1515	iYO844	iAF692	['META:N-5-PHOSPHORIBOSYL-ANTHRANILATE']	['C04302']	['cpd02642']	['MNXM1489']	['META:N-5-PHOSPHORIBOSYL-ANTHRANILATE']	['C04302']	['cpd02642']	['MNXM1489']	['META:N-5-PHOSPHORIBOSYL-ANTHRANILATE']	['C04302']	['cpd02642']	['MNXM1489']
2065	prbamp_c	prbamp	c	1-(5-Phosphoribosyl)-AMP	PHOSPHORIBOSYL-AMP	C02741	cpd01777	MNXM1515		iML1515	iYO844	iAF692	['META:PHOSPHORIBOSYL-AMP']	['C02741']	['cpd01777']	['MNXM1515']	['META:PHOSPHORIBOSYL-AMP']	['C02741']	['cpd01777']	['MNXM1515']	['META:PHOSPHORIBOSYL-AMP']	['C02741']	['cpd01777']	['MNXM1515']
2066	prbatp_c	prbatp	c	1-(5-Phosphoribosyl)-ATP	PHOSPHORIBOSYL-ATP	C02739	cpd01775	MNXM1351		iML1515	iYO844	iAF692	['META:PHOSPHORIBOSYL-ATP']	['C02739']	['cpd01775']	['MNXM1351']	['META:PHOSPHORIBOSYL-ATP']	['C02739']	['cpd01775']	['MNXM1351']	['META:PHOSPHORIBOSYL-ATP']	['C02739']	['cpd01775']	['MNXM1351']
2067	prcp_c	prcp	c	5-phospho-?-D-ribose 1,2-cyclic phosphate						iML1515														
2068	preq0_c	preq0	c	7-cyano-7-carbaguanine	7-CYANO-7-DEAZAGUANINE	C15996	cpd14718	MNXM2207	7-CYANO-7-DEAZAGUANINE	iML1515			['META:7-CYANO-7-DEAZAGUANINE']	['C15996']	['cpd14718']	['MNXM2207']								
2069	preq1_c	preq1	c	7-aminomethyl-7-deazaguanine	7-AMINOMETHYL-7-DEAZAGUANINE	C16675	cpd19185	MNXM3198	7-AMINOMETHYL-7-DEAZAGUANINE	iML1515			['META:7-AMINOMETHYL-7-DEAZAGUANINE']	['C16675']	['cpd19185']	['MNXM3198']								
2070	prfp_c	prfp	c	1-(5-Phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide	PHOSPHORIBOSYL-FORMIMINO-AICAR-P	C04896	cpd02979	MNXM1397	PHOSPHORIBOSYL-FORMIMINO-AICAR-P	iML1515	iYO844	iAF692	['META:PHOSPHORIBOSYL-FORMIMINO-AICAR-P']	['C04896']	['cpd02979']	['MNXM1397']	['META:PHOSPHORIBOSYL-FORMIMINO-AICAR-P']	['C04896']	['cpd02979']	['MNXM1397']	['META:PHOSPHORIBOSYL-FORMIMINO-AICAR-P']	['C04896']	['cpd02979']	['MNXM1397']
2071	prlp_c	prlp	c	5-[(5-phospho-1-deoxyribulos-1-ylamino)methylideneamino]-1-(5-phosphoribosyl)imidazole-4-carboxamide	PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	C04916	cpd02991	MNXM1408	PHOSPHORIBULOSYL-FORMIMINO-AICAR-P	iML1515	iYO844	iAF692	['META:PHOSPHORIBULOSYL-FORMIMINO-AICAR-P']	['C04916']	['cpd02991']	['MNXM1408']	['META:PHOSPHORIBULOSYL-FORMIMINO-AICAR-P']	['C04916']	['cpd02991']	['MNXM1408']	['META:PHOSPHORIBULOSYL-FORMIMINO-AICAR-P']	['C04916']	['cpd02991']	['MNXM1408']
2072	pro__L_c	pro__L	c	L-Proline	PRO	C00148; C16435	cpd15140; cpd00129	MNXM114	PRO	iML1515	iYO844	iAF692	['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']	['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']	['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']
2073	pro__L_e	pro__L	e	L-Proline	PRO	C00148; C16435	cpd15140; cpd00129	MNXM114	PRO	iML1515	iYO844	iAF692	['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']	['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']	['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']
2074	pro__L_p	pro__L	p	L-Proline	PRO	C00148; C16435	cpd15140; cpd00129	MNXM114	PRO	iML1515			['META:PRO']	['C00148', 'C16435']	['cpd00129', 'cpd15140']	['MNXM114']								
2075	progly_c	progly	c	L-Prolinylglycine	CPD0-2182		cpd15551	MNXM7481		iML1515			['META:CPD0-2182']		['cpd15551']	['MNXM7481']								
2076	progly_e	progly	e	L-Prolinylglycine	CPD0-2182		cpd15551	MNXM7481		iML1515			['META:CPD0-2182']		['cpd15551']	['MNXM7481']								
2077	progly_p	progly	p	L-Prolinylglycine	CPD0-2182		cpd15551	MNXM7481		iML1515			['META:CPD0-2182']		['cpd15551']	['MNXM7481']								
2078	prolb_c	prolb			CPD-821	C10172	cpd07061	MNXM18941	CPD-821		iYO844						['META:CPD-821']	['C10172']	['cpd07061']	['MNXM18941']				
2079	prolb_e	prolb			CPD-821	C10172	cpd07061	MNXM18941	CPD-821		iYO844						['META:CPD-821']	['C10172']	['cpd07061']	['MNXM18941']				
2080	protrna_c	protrna				C02702	cpd12164	MNXM247				iAF692										['C02702']	['cpd12164']	['MNXM247']
2081	prpmn_c	prpmn	c	?-D-ribose-1-methylphosphonate 5-phosphate						iML1515														
2082	prpncoa_c	prpncoa	c	Propenoyl-CoA	ACRYLYL-COA	C00894	cpd00663	MNXM650	ACRYLYL-COA	iML1515			['META:ACRYLYL-COA']	['C00894']	['cpd00663']	['MNXM650']								
2083	prpp_c	prpp	c	5-Phospho-alpha-D-ribose 1-diphosphate	PRPP	C00119	cpd00103	MNXM91	PRPP	iML1515	iYO844	iAF692	['META:PRPP']	['C00119']	['cpd00103']	['MNXM91']	['META:PRPP']	['C00119']	['cpd00103']	['MNXM91']	['META:PRPP']	['C00119']	['cpd00103']	['MNXM91']
2084	ps120_c	ps120	c	Phosphatidylserine (didodecanoyl, n-C12:0)				MNXM7659		iML1515						['MNXM7659']								
2085	ps140_c	ps140	c	Phosphatidylserine (ditetradecanoyl, n-C14:0)				MNXM7665		iML1515						['MNXM7665']								
2086	ps141_c	ps141	c	Phosphatidylserine (ditetradec-7-enoyl, n-C14:1)				MNXM7664		iML1515						['MNXM7664']								
2087	ps160_c	ps160	c	Phosphatidylserine (dihexadecanoyl, n-C16:0)	CPD-12817		cpd15555; cpd23595	MNXM32181		iML1515			['META:CPD-12817']		['cpd23595', 'cpd15555']	['MNXM32181']								
2088	ps161_c	ps161	c	Phosphatidylserine (dihexadec-9-enoyl, n-C16:1)				MNXM7660		iML1515						['MNXM7660']								
2089	ps180_c	ps180	c	Phosphatidylserine (dioctadecanoyl, n-C18:0)	CPD-12816		cpd15557; cpd23594	MNXM75116		iML1515			['META:CPD-12816']		['cpd15557', 'cpd23594']	['MNXM75116']								
2090	ps181_c	ps181	c	Phosphatidylserine (dioctadec-11-enoyl, n-C18:1)				MNXM7662		iML1515						['MNXM7662']								
2091	ps_BS_c	ps_BS						MNXM165073			iYO844									['MNXM165073']				
2092	psclys_c	psclys	c	Psicoselysine	PSICOSELYSINE		cpd15559	MNXM6409	PSICOSELYSINE	iML1515			['META:PSICOSELYSINE']		['cpd15559']	['MNXM6409']								
2093	psclys_e	psclys	e	Psicoselysine	PSICOSELYSINE		cpd15559	MNXM6409	PSICOSELYSINE	iML1515			['META:PSICOSELYSINE']		['cpd15559']	['MNXM6409']								
2094	psclys_p	psclys	p	Psicoselysine	PSICOSELYSINE		cpd15559	MNXM6409	PSICOSELYSINE	iML1515			['META:PSICOSELYSINE']		['cpd15559']	['MNXM6409']								
2095	psd5p_c	psd5p	c	Pseudouridine 5  phosphate C9H11N2O9P	PSEUDOURIDINE-5-P			MNXM148492	PSEUDOURIDINE-5-P	iML1515		iAF692				['MNXM148492']								['MNXM148492']
2096	pser__D_c	pser__D			CPD-3722	C02532	cpd01665	MNXM4752	CPD-3722		iYO844						['META:CPD-3722']	['C02532']	['cpd01665']	['MNXM4752']				
2097	pser__D_e	pser__D			CPD-3722	C02532	cpd01665	MNXM4752	CPD-3722		iYO844						['META:CPD-3722']	['C02532']	['cpd01665']	['MNXM4752']				
2098	pser__L_c	pser__L	c	O-Phospho-L-serine	3-P-SERINE	C01005	cpd00738	MNXM379	Phosphoserines; 3-P-SERINE	iML1515	iYO844	iAF692	['META:3-P-SERINE']	['C01005']	['cpd00738']	['MNXM379']	['META:3-P-SERINE']	['C01005']	['cpd00738']	['MNXM379']	['META:3-P-SERINE']	['C01005']	['cpd00738']	['MNXM379']
2099	pser__L_e	pser__L	e	O-Phospho-L-serine	3-P-SERINE	C01005	cpd00738	MNXM379	Phosphoserines; 3-P-SERINE	iML1515	iYO844		['META:3-P-SERINE']	['C01005']	['cpd00738']	['MNXM379']	['META:3-P-SERINE']	['C01005']	['cpd00738']	['MNXM379']				
2100	pser__L_p	pser__L	p	O-Phospho-L-serine	3-P-SERINE	C01005	cpd00738	MNXM379	Phosphoserines; 3-P-SERINE	iML1515			['META:3-P-SERINE']	['C01005']	['cpd00738']	['MNXM379']								
2101	psetha_BS_c	psetha_BS						MNXM165071			iYO844									['MNXM165071']				
2103	psuri_c	psuri	c	Pseudouridine						iML1515														
2104	psuri_e	psuri	e	Pseudouridine						iML1515														
2105	psuri_p	psuri	p	Pseudouridine						iML1515														
2106	pta_c	pta			VALERATE	C00803	cpd00597	MNXM3382	VALERATE		iYO844						['META:VALERATE']	['C00803']	['cpd00597']	['MNXM3382']				
2107	ptal_c	ptal			CPD-9053		cpd15621	MNXM73201			iYO844						['META:CPD-9053']		['cpd15621']	['MNXM73201']				
2108	ptdca_c	ptdca			CPD-8462			MNXM163568	CPD-8462		iYO844									['MNXM163568']				
2109	ptdcal_c	ptdcal			CPD-388	C01948	cpd01338	MNXM4079	CPD-388		iYO844						['META:CPD-388']	['C01948']	['cpd01338']	['MNXM4079']				
2110	ptp_c	ptp					cpd15902	MNXM32364				iAF692											['cpd15902']	['MNXM32364']
